GPRIN2	HNRNPA2B1	MAP3K8	HMMR	METRNL	GPI	RNF217	SMOX	F2RL1	LGR4	SLIRP	MTHFS
CV_509	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_510	-0.0995743344311538	0.31151053480605	-0.200671795573664	0.203453316006039	0.19664424102969	0.236419128572208	0.141660021775426	0.125236966718594	0.114362159370125	0.133970247111107	0.275523954873815	0.18936312502525
CV_511	-0.0987632019275151	0.301615343730403	-0.199393799851579	0.199716273032791	0.193130415067596	0.231881014147767	0.139077086874168	0.124714339733384	0.112869608494072	0.131224817305324	0.268865256275316	0.188165398580472
CV_512	-0.0730840863988731	0.0870003678085011	-0.148006561027548	0.118529103402324	0.0934263324107769	0.143541852530729	0.0676882174355976	0.109504806184445	0.0812001170534674	0.0663899513307982	0.101373955079406	0.144383788209338
CV_513	-0.0757248815549474	0.0936910982475742	-0.156299296349571	0.118726211376926	0.101240262856743	0.144692868361298	0.0727025065197195	0.110080260030109	0.0823239951304718	0.068649894564506	0.110279940785312	0.149793512618238
CV_514	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_515	-0.0947349356704034	0.253485740626303	-0.192862403232996	0.181854345312678	0.175863305718912	0.210899132703991	0.126433958089182	0.121861179427049	0.105743808140782	0.117849705847777	0.236015888149463	0.181854077003831
CV_516	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_517	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_518	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_519	-0.0982270119177964	0.295155785112024	-0.198494667373497	0.197410244301217	0.190812816397954	0.229208165763485	0.13742418570146	0.12431149549484	0.111918642063419	0.129471551100559	0.264479891748372	0.187303181646445
CV_520	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_521	-0.070210933721936	0.0802484976075589	-0.139009101184812	0.118494558063439	0.0849606951766184	0.142291584306354	0.0621173055532986	0.108913683441072	0.0800022952721114	0.063852366583192	0.091434909050357	0.138459107622891
CV_522	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_523	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_524	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_525	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_526	-0.0982270119177964	0.295155785112024	-0.198494667373497	0.197410244301217	0.190812816397954	0.229208165763485	0.13742418570146	0.12431149549484	0.111918642063419	0.129471551100559	0.264479891748372	0.187303181646445
CV_527	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_528	-0.0392264232014613	0.0114843393749417	-0.049283895719152	0.114675966809866	0.00175829821742298	0.128249610109949	0.00408219102367199	0.102847337440243	0.0674022037599068	0.0402195002706031	0	0.0780657356841337
CV_529	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_530	-0.070210933721936	0.0802484976075589	-0.139009101184812	0.118494558063439	0.0849606951766184	0.142291584306354	0.0621173055532986	0.108913683441072	0.0800022952721114	0.063852366583192	0.091434909050357	0.138459107622891
CV_531	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_532	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_533	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_534	-0.0757248815549474	0.0936910982475742	-0.156299296349571	0.118726211376926	0.101240262856743	0.144692868361298	0.0727025065197195	0.110080260030109	0.0823239951304718	0.068649894564506	0.110279940785312	0.149793512618238
CV_535	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_536	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_537	-0.070210933721936	0.0802484976075589	-0.139009101184812	0.118494558063439	0.0849606951766184	0.142291584306354	0.0621173055532986	0.108913683441072	0.0800022952721114	0.063852366583192	0.091434909050357	0.138459107622891
CV_538	-0.0730840863988731	0.0870003678085011	-0.148006561027548	0.118529103402324	0.0934263324107769	0.143541852530729	0.0676882174355976	0.109504806184445	0.0812001170534674	0.0663899513307982	0.101373955079406	0.144383788209338
CV_539	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_540	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_541	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_542	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_543	-0.0947349356704034	0.253485740626303	-0.192862403232996	0.181854345312678	0.175863305718912	0.210899132703991	0.126433958089182	0.121861179427049	0.105743808140782	0.117849705847777	0.236015888149463	0.181854077003831
CV_544	-0.0947349356704034	0.253485740626303	-0.192862403232996	0.181854345312678	0.175863305718912	0.210899132703991	0.126433958089182	0.121861179427049	0.105743808140782	0.117849705847777	0.236015888149463	0.181854077003831
CV_545	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_546	-0.0757248815549474	0.0936910982475742	-0.156299296349571	0.118726211376926	0.101240262856743	0.144692868361298	0.0727025065197195	0.110080260030109	0.0823239951304718	0.068649894564506	0.110279940785312	0.149793512618238
CV_547	-0.0947349356704034	0.253485740626303	-0.192862403232996	0.181854345312678	0.175863305718912	0.210899132703991	0.126433958089182	0.121861179427049	0.105743808140782	0.117849705847777	0.236015888149463	0.181854077003831
CV_548	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_549	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_550	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_551	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_552	-0.0982270119177964	0.295155785112024	-0.198494667373497	0.197410244301217	0.190812816397954	0.229208165763485	0.13742418570146	0.12431149549484	0.111918642063419	0.129471551100559	0.264479891748372	0.187303181646445
CV_553	-0.0635566992586286	0.0652707882517442	-0.118608300670925	0.118459027835191	0.0657332516763782	0.139413617781021	0.0492018510684731	0.107624911420253	0.0772639735667204	0.0580422148471641	0.0683002106406292	0.124968470611807
CV_554	-0.0987632019275151	0.301615343730403	-0.199393799851579	0.199716273032791	0.193130415067596	0.231881014147767	0.139077086874168	0.124714339733384	0.112869608494072	0.131224817305324	0.268865256275316	0.188165398580472
CV_555	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_556	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_557	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_558	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_559	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_560	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_561	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_562	-0.0992067972694723	0.307016398611993	-0.200093939317955	0.201757946445957	0.19505120024265	0.23434302084041	0.140485954052326	0.125002937589461	0.113683520365352	0.13272150322671	0.272500320493704	0.188822581695844
CV_563	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_564	-0.0670386015696434	0.0728557473953606	-0.129211789259371	0.118418675869801	0.0757238119399262	0.140926057102602	0.055979922652827	0.108278108864661	0.0786900905667036	0.0610903479090733	0.080465746701217	0.13201058065839
CV_565	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_566	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_567	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_568	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_569	-0.094078926321809	0.245936721596842	-0.191809887996281	0.178974426417367	0.173091574552418	0.207601749756364	0.12439559968254	0.121388730723797	0.104616705774358	0.115703131801272	0.230748363010893	0.180820703070483
CV_570	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_571	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_572	-0.0985072502671505	0.298541351068797	-0.198940796086509	0.198682708496151	0.192021719148386	0.230731814669282	0.138310040962889	0.124498460374714	0.11242622708003	0.130411098564583	0.266770025868713	0.187724633480234
CV_573	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_574	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_575	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_576	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_577	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_578	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_579	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_580	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_581	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_582	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_583	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_584	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_585	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_586	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_587	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_588	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_589	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_590	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_591	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_592	-0.0730840863988731	0.0870003678085011	-0.148006561027548	0.118529103402324	0.0934263324107769	0.143541852530729	0.0676882174355976	0.109504806184445	0.0812001170534674	0.0663899513307982	0.101373955079406	0.144383788209338
CV_593	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_594	-0.0982270119177964	0.295155785112024	-0.198494667373497	0.197410244301217	0.190812816397954	0.229208165763485	0.13742418570146	0.12431149549484	0.111918642063419	0.129471551100559	0.264479891748372	0.187303181646445
CV_595	-0.070210933721936	0.0802484976075589	-0.139009101184812	0.118494558063439	0.0849606951766184	0.142291584306354	0.0621173055532986	0.108913683441072	0.0800022952721114	0.063852366583192	0.091434909050357	0.138459107622891
CV_596	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_597	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_598	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_599	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_600	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_601	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_602	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_603	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_604	-0.0757248815549474	0.0936910982475742	-0.156299296349571	0.118726211376926	0.101240262856743	0.144692868361298	0.0727025065197195	0.110080260030109	0.0823239951304718	0.068649894564506	0.110279940785312	0.149793512618238
CV_605	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_606	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_607	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_608	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_609	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_610	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_611	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_612	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_613	-0.0985072502671505	0.298541351068797	-0.198940796086509	0.198682708496151	0.192021719148386	0.230731814669282	0.138310040962889	0.124498460374714	0.11242622708003	0.130411098564583	0.266770025868713	0.187724633480234
CV_614	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_615	-0.0979166613450007	0.29155727088688	-0.197966954900734	0.196099011132111	0.189478606051319	0.227728578678462	0.136480692845778	0.124070782792181	0.111373845060378	0.128476669500286	0.261970711765638	0.186804517036907
CV_616	-0.0987632019275151	0.301615343730403	-0.199393799851579	0.199716273032791	0.193130415067596	0.231881014147767	0.139077086874168	0.124714339733384	0.112869608494072	0.131224817305324	0.268865256275316	0.188165398580472
CV_617	-0.0953250185486085	0.260564507203674	-0.193804666794164	0.184502725604457	0.178377543000648	0.214025235827833	0.128308023528413	0.122271788685527	0.106776329059466	0.119829665272445	0.240832902636929	0.182783812135186
CV_618	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_619	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_620	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_621	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_622	-0.0968038095989675	0.278102626823266	-0.196189170013145	0.191072128487943	0.184692598842242	0.221720444940241	0.132953353720153	0.123315316775988	0.109377314845292	0.124737458273575	0.252857320553255	0.18509771967457
CV_623	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_624	-0.0757248815549474	0.0936910982475742	-0.156299296349571	0.118726211376926	0.101240262856743	0.144692868361298	0.0727025065197195	0.110080260030109	0.0823239951304718	0.068649894564506	0.110279940785312	0.149793512618238
CV_625	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_626	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_627	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_628	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_629	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_630	-0.0963514683333162	0.272913462307346	-0.195446440427805	0.189115367666734	0.182766559814751	0.219489949991627	0.131564667701882	0.122982716124464	0.108588407893783	0.123275045272472	0.249225645239128	0.184389408251032
CV_631	-0.0757248815549474	0.0936910982475742	-0.156299296349571	0.118726211376926	0.101240262856743	0.144692868361298	0.0727025065197195	0.110080260030109	0.0823239951304718	0.068649894564506	0.110279940785312	0.149793512618238
CV_632	-0.0985072502671505	0.298541351068797	-0.198940796086509	0.198682708496151	0.192021719148386	0.230731814669282	0.138310040962889	0.124498460374714	0.11242622708003	0.130411098564583	0.266770025868713	0.187724633480234
CV_633	-0.0670386015696434	0.0728557473953606	-0.129211789259371	0.118418675869801	0.0757238119399262	0.140926057102602	0.055979922652827	0.108278108864661	0.0786900905667036	0.0610903479090733	0.080465746701217	0.13201058065839
CV_634	-0.0985072502671505	0.298541351068797	-0.198940796086509	0.198682708496151	0.192021719148386	0.230731814669282	0.138310040962889	0.124498460374714	0.11242622708003	0.130411098564583	0.266770025868713	0.187724633480234
CV_635	-0.0975799163142018	0.287476343689784	-0.197428616971686	0.194576436147682	0.188027672909546	0.225904103678406	0.135413194952962	0.123842838477688	0.110766905919001	0.127344210007211	0.259209449164761	0.186289570078954
CV_636	-0.0730840863988731	0.0870003678085011	-0.148006561027548	0.118529103402324	0.0934263324107769	0.143541852530729	0.0676882174355976	0.109504806184445	0.0812001170534674	0.0663899513307982	0.101373955079406	0.144383788209338
CV_637	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_638	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
CV_639	-0.0958621160846096	0.267024378638945	-0.194663525075798	0.186915653887899	0.180672097029976	0.216881248282118	0.13001303180045	0.122644526129193	0.10772222052693	0.12163294132541	0.245224006600712	0.183626317227627
CV_640	-0.0972103148473289	0.282999985031022	-0.196838003263806	0.19290605361043	0.186437262446833	0.223905354124385	0.13424072703721	0.123591925053609	0.110103094782717	0.126100896817448	0.256179482419037	0.185722139477016
CV_641	-0.099734002353632	0.313463470776571	-0.200922906010595	0.204190034882434	0.197336966772749	0.237322251796938	0.142169809023062	0.125338383489713	0.114657733366077	0.134512590651855	0.276837665636899	0.189597192903465
